published_at,type,scope,mo,geo,place,expected_sign,source_url,rule,EventCode,n_articles,check,comment
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,""http://www.gdnonline.com/Details/1308783/Russia-evacuates-around-2,000-people-from-homes-in-flood-hit-Orsk"",url,128,30,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.thestar.com.my/news/world/2024/04/07/record-flood-waters-rise-in-russia039s-urals-forcing-thousands-to-evacuate,url,040,96,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.scmp.com/news/world/russia-central-asia/article/3258149/russia-declares-flood-hit-orenburg-region-federal-emergency-other-regions-under-threat,url,073,5,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.dailymail.co.uk/news/article-13281263/Burst-Russian-dam-calamity-sparks-looting-Putin-orders-crackdown-lawlessness-4-500-people-evacuated-31ft-high-deluge-flooded-city-Orsk.html,url,145,7,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.devdiscourse.com/article/international/2880667-putin-addresses-worsening-flood-crisis-in-orenburg-region,url,046,12,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.irishtimes.com/world/europe/2024/04/07/russia-record-flood-waters-in-ural-mountains-force-thousands-to-evacuate/,url,013,2,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.newsx.com/world/russia-evacuates-4500-individuals-following-dam-burst-near-kazakhstan-border/,url,020,1739,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.rferl.org/a/russia-orenburg-flooding-emergency/32894659.html,url,111,7,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://timesofindia.indiatimes.com/world/rest-of-world/severe-flooding-in-russias-ural-mountains-thousands-evacuated/articleshow/109108007.cms,url,130,6,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.usnews.com/news/world/articles/2024-04-07/russia-declares-flood-hit-orenburg-region-a-federal-emergency-with-other-regions-under-threat,url,020,1,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.sabcnews.com/sabcnews/record-flood-waters-rise-in-russias-urals/,url,020,3,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://theprint.in/world/putin-addresses-worsening-flood-crisis-in-orenburg-region/2031655/,url,041,53,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.asiaone.com/world/record-flood-waters-rise-russias-urals-forcing-thousands-evacuate,url,040,7,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.firstpost.com/world/russia-water-level-in-orsk-critical-after-dam-burst-13757214.html,url,160,6,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.bignewsnetwork.com/news/274239839/flood-waters-rising-in-russian-region-hit-by-levee-collapses,url,128,10,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.bignewsnetwork.com/news/274237603/russia-evacuates-more-than-4400-people-after-dam-bursts,url,130,8,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://medicinehatnews.com/news/world-news/2024/04/07/russia-declares-floodhit-orenburg-region-a-federal-emergency-as-evacuation-efforts-continue/,url,084,16,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://lethbridgeherald.com/news/world-news/2024/04/07/russia-declares-floodhit-orenburg-region-a-federal-emergency-with-other-regions-under-threat/,url,084,16,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.dailymail.co.uk/news/article-13280775/russians-evacuated-orsk-dam-burst-russia.html,url,130,10,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.brandonsun.com/world/2024/04/07/russia-declares-federal-emergency-in-the-flood-hit-orenburg-region-as-evacuation-efforts-continue,url,012,1,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.thurrockgazette.co.uk/news/national/24236657.russia-declares-emergency-flood-hit-region-evacuation-efforts-continue/,url,042,787,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.canberratimes.com.au/story/8583235/record-flood-waters-rise-in-russias-ural-mountains/?cs=14264,url,010,72,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://timesofoman.com/article/144100-russia-evacuates-4000-people-after-dam-bursts-near-kazakh-border,url,160,2,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.breakingnews.ie/world/russia-declares-emergency-in-flood-hit-region-as-evacuation-efforts-continue-1610255.html,url,010,6,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.seattletimes.com/nation-world/world/russia-declares-flood-hit-orenburg-region-a-federal-emergency-with-other-regions-under-threat/,url,130,16,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.thetottenhamindependent.co.uk/news/national/24236657.russia-declares-emergency-flood-hit-region-evacuation-efforts-continue/,url,073,298,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.presstv.ir/Detail/2024/04/07/723223/evacuation-Russia-Orsk-flood-dam-burst-,url,160,10,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.themoscowtimes.com/2024/04/07/russian-flood-situation-critical-in-orsk-after-burst-dam-a84762,url,130,61,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://jerseyeveningpost.com/morenews/worldnews/2024/04/07/russia-declares-emergency-in-flood-hit-region-as-evacuation-efforts-continue/,url,166,3,,",,,,,,,,,,,,
"2024-04-07,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.bignewsnetwork.com/news/274240022/putin-addresses-worsening-flood-crisis-in-orenburg-region,url,128,19,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.devdiscourse.com/article/science-environment/2881400-record-floods-in-russias-urals-triggered-by-melting-snow,url,020,47,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Тобольск,^городской\ округ\ город\ Тобольск$,""Tobolsk, Tyumenskaya Oblast', Russia"",positive,https://www.ndtv.com/world-news/putin-help-rare-protest-in-russia-over-worst-flooding-in-decades-5400929,url,071,10,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.thehindu.com/news/international/russians-stage-a-rare-protest-after-a-dam-bursts-and-homes-flood-near-the-kazakh-border/article68044032.ece,url,141,10,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.nbcnews.com/news/world/record-floods-russia-urals-triggered-melting-snow-rcna146805,url,020,10,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.eastlothiancourier.com/news/national/24239870.russians-stage-rare-protest-dam-bursts-homes-flood/,url,060,640,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.dw.com/en/russia-evacuates-thousands-amid-floods-in-ural-region/a-68766439,url,012,10,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://oilprice.com/Latest-Energy-News/World-News/Spring-Floods-Shut-Down-Oil-Refinery-in-Russia.html,url,130,8,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.euronews.com/2024/04/08/parts-of-kazakhstan-and-russia-declare-state-of-emergency-after-worst-floods-in-80-years,url,073,10,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.fairfieldsuntimes.com/news/national/cities-in-russian-urals-west-siberia-brace-for-worst-floods-in-decades/article_dd0baddf-0cdb-51dd-a545-8bbb21716324.html,url,036,72,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://timesofindia.indiatimes.com/world/europe/record-floods-in-russias-urals-triggered-by-melting-snow/articleshow/109130968.cms,url,020,198,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.bobfm.co.uk/floods-in-russia-declaring-a-federal-state-of-emergency-after-the-dam-collapse/,url,100,9,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.yahoo.com/news/floodwaters-russia-dam-burst-rise-071457964.html,url,040,12,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.dailyexcelsior.com/russia-declares-federal-emergency-in-the-flood-hit-orenburg-region-as-evacuation-efforts-continue/,url,010,273,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.princegeorgecitizen.com/world-news/russia-declares-flood-hit-orenburg-region-a-federal-emergency-with-other-regions-under-threat-8564539,url,042,7,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://news.sky.com/story/russia-floods-thousands-forced-to-flee-homes-after-melting-snow-triggers-record-flooding-13110850,url,020,20,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.channelnewsasia.com/world/locals-protest-russian-regions-face-worst-flooding-decades-4251256,url,036,2,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.yahoo.com/news/russias-siberia-braces-devastating-flood-110122956.html,url,043,8,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.yahoo.com/news/russia-floods-record-water-levels-171642035.html,url,020,6,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://en.apa.az/cis-countries/record-floods-in-russias-urals-triggered-by-melting-snow-433319,url,080,8,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.caledonianrecord.com/news/national/russians-stage-a-rare-protest-after-a-dam-bursts-and-homes-flood-near-the-kazakh/article_de50d05c-9687-552f-8d4d-8db35970b51b.html,url,141,230,,",,,,,,,,,,,,
"2024-04-08,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://houstonianonline.com/russians-angry-with-local-authorities-after-floods-putin-help-us/,url,130,10,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.terradaily.com/reports/Locals_protest_as_Russian_regions_face_worst_flooding_for_decades_999.html,url,090,24,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.rappler.com/world/europe/russia-kurgan-region-floods-april-2024/,url,020,6,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.ctvnews.ca/climate-and-environment/russia-kazakhstan-evacuate-over-100-000-people-amid-worst-flooding-in-nearly-70-years-1.6840308,url,120,159,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.barrons.com/news/kazakhstan-and-russia-battle-huge-floods-7c87f968,url,042,130,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.plenglish.com/news/2024/04/09/number-of-houses-affected-by-floods-in-russia-increases/,url,042,7,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.theglobeandmail.com/world/article-russia-kazakhstan-evacuate-over-100000-people-amid-worst-flooding-in/,url,174,2,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Thousands-of-people-at-risk-as-floods-hit-Russia-s-south-46391442/,url,036,72,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://www.dawn.com/news/1826587/russians-take-to-the-streets-in-flooded-city,url,036,228,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://menafn.com/1108074734/Kazakhstan-And-Russia-Battle-Huge-Floods,url,160,6,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.belfasttelegraph.co.uk/news/world-news/russians-stage-rare-protest-after-dam-bursts-and-homes-flood/a626191116.html,url,010,118,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.yahoo.com/news/kazakhstan-russia-battle-huge-floods-113613003.html,url,190,140,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.irishtimes.com/world/europe/2024/04/09/russia-and-kazakhstan-evacuate-more-than-100000-people-amid-worst-flooding-in-decades/,url,040,4,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.myleaderpaper.com/news/national/kazakhstan-and-russia-battle-huge-floods/article_037aa25c-f250-592e-be47-017122b88ce2.html,url,141,24,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.cnn.com/2024/04/09/europe/russia-urals-flooding-intl/,url,128,16,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,""Tyumen, Tyumenskaya Oblast', Russia"",positive,https://chronicle.lu/category/international-news/49283-thousands-of-people-at-risk-as-floods-hit-russias-south,url,114,5,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,""Orenburg, Orenburgskaya Oblast', Russia"",positive,https://www.enca.com/news/kazakhstan-and-russia-battle-huge-floods-0,url,190,8,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://news.yahoo.com/russia-floods-record-water-levels-171642035.html,url,141,6,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.usnews.com/news/world/articles/2024-04-09/kremlin-says-on-floods-the-most-difficult-days-are-still-ahead,url,090,1,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://www.rferl.org/a/floods-anger-russia-orsk-putin/32897823.html,url,020,10,,",,,,,,,,,,,,
"2024-04-09,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,""Orsk, Orenburgskaya Oblast', Russia"",positive,https://azertag.az/en/xeber/mayor_of_russias_orenburg_orders_evacuations_amid_critical_flooding-2964823,url,128,8,,",,,,,,,,,,,,
